ConstituentSocialEngagementId,ConstituentId,Like,Share,Comment,Impression,Date,SocialEngagementId,Timezone,CreatedDate,ModifiedDate,SourceSystemId,SourceId
168a00df-a5e9-44fd-a17b-2da5b962c888,d7e312ed-6901-46e5-83c9-0fe149381325,True,False,False,True,2023-03-16 17:12:15.392670,b26ef082-a14a-456c-9556-412b4f06506a,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,cd4ef341-650d-4499-a7a3-6b6352d1164a,bb05204b-9818-4e53-9036-6b29b936b0fb
3a81db11-5ec5-4790-b54c-c011e90b93ba,3362b79a-2b05-44f3-acbf-a1296a10c3ab,False,True,False,True,2020-05-20 05:50:14.392710,67309391-77bb-45d9-ad64-960a8efadf90,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,fb9a28e6-1722-4b4e-ae09-ea56592364c5,bb05204b-9818-4e53-9036-6b29b936b0fb
09f17755-ddda-48bd-91d0-f9ef38b4f24d,a3a2ff1d-6391-42b4-bd81-9025a28d3e4d,False,True,False,True,2021-01-17 15:27:28.392760,2b45b660-9cb2-4dea-998f-fe5cb14db8c1,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,fe3346b4-8299-435a-b0d2-ceedd157e023,bb05204b-9818-4e53-9036-6b29b936b0fb
6d964fcf-f67f-474b-b3cc-692102360c2f,132ad345-c2c0-4269-8812-ea99a3c7dbd2,False,True,False,True,2007-05-13 11:27:58.392815,675a4f1b-8893-432a-95cf-290491d4e5ea,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b0bc4bb7-6db5-4c34-81a8-ea7e2c9d9b72,bb05204b-9818-4e53-9036-6b29b936b0fb
e34ad9c1-ef03-4af0-b5d5-e8d92923d01d,2afc0b09-7000-4b2a-90c6-7876cefe8691,False,True,False,True,2012-09-13 21:36:23.392847,ced71fca-9e26-4406-a473-461281a82fd8,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,81b4f050-022e-45cb-b227-2af06efde619,bb05204b-9818-4e53-9036-6b29b936b0fb
38df6813-45ee-4801-8290-2fe361a9690e,18c9d837-cf2e-4ed2-9782-8e1d6795f2c1,False,True,False,True,2008-06-11 08:07:32.392880,1b418380-4abd-4946-af17-1ab203187896,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,22003036-46a8-4d65-ae23-1e42454534bd,bb05204b-9818-4e53-9036-6b29b936b0fb
ed32d3a4-764b-477b-a80c-04e27bf135aa,bcd4dd3d-a40e-4472-8907-3439c2fedffe,False,False,True,True,2009-01-09 03:54:57.392909,6276fe53-4703-4595-baed-82a15d54041c,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,07e7def7-398b-48f4-961e-dde19d3c14cc,bb05204b-9818-4e53-9036-6b29b936b0fb
8df728d5-678c-4f0f-9c78-2eaf333853f7,4847fac6-e0ec-4d20-acb7-12382c9a0d1a,False,True,False,True,2008-09-08 19:44:36.392937,cc52da4f-2354-4240-92d5-8609ad7ec7fe,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,baf11310-14e3-4b5f-828e-33d7eabfd21d,bb05204b-9818-4e53-9036-6b29b936b0fb
f94b75e5-77d9-4b8a-be80-13ae415ddc10,c3147da1-b3ea-4424-af39-66cff8ab7ce7,True,False,False,True,2013-04-09 17:26:41.392965,76bb102f-7851-4d17-890c-24e9d2efbe95,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,78d46da8-b73c-4d8b-a269-294a450478be,bb05204b-9818-4e53-9036-6b29b936b0fb
30a4be5d-9201-40ba-b0b1-11a18d2d19b3,4ce7f498-4a10-4360-80ed-0938ec082fae,False,True,False,True,2015-03-15 23:55:22.393016,d4bcb769-a8b3-456a-b995-446030b3caf9,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b5b1fb8e-caec-45bf-a012-bcf333a1a5a1,bb05204b-9818-4e53-9036-6b29b936b0fb
e88fe084-4350-49c1-b658-ceee722d5903,a2b329dd-4445-4158-b363-e4db72ded565,False,False,True,True,2010-04-23 00:37:28.393047,376c39bc-d43d-4d84-9127-81d96544b428,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,24c35b26-98c6-468e-82a0-cdce70955695,bb05204b-9818-4e53-9036-6b29b936b0fb
66f19e44-1160-4840-8b0b-db2d172c21df,1c1cdf51-81b1-4636-b950-d8e39da54970,True,False,False,True,2014-03-14 02:55:58.393074,b2e64b90-35d3-4139-a35b-2694f01fb9ad,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,77496cfb-9eaa-4d82-ab02-4b0490a01445,bb05204b-9818-4e53-9036-6b29b936b0fb
db39572a-74c2-4be6-99e8-972a347e0028,96ae213e-37d1-4e1c-9672-df072873b58b,False,False,True,True,2006-08-11 07:04:19.393122,9910b46e-17eb-470b-85f4-3f7e9264a1b8,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e043133b-229a-4464-b094-d21d4ea9b4f1,bb05204b-9818-4e53-9036-6b29b936b0fb
1f7f2c5d-fa66-4b4f-8406-920ac81cf908,b82b6283-9168-476e-acd7-4f70fd019e89,False,False,True,True,2015-07-03 01:28:02.393162,62999d1a-9eea-4886-a6a6-0c882caefeb0,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e87a838c-944e-41a1-bce9-d8f8153cf0da,bb05204b-9818-4e53-9036-6b29b936b0fb
b3d5bd48-c8db-4085-927c-d5eab28201ef,4a0157b5-2136-4dbd-aa73-50fbd5347871,False,True,False,True,2019-09-03 10:39:17.393212,9eff5031-0492-46f9-85d6-f137584b1931,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f84299e9-7908-46a3-af75-a34083317cb2,bb05204b-9818-4e53-9036-6b29b936b0fb
970b7d94-d2c8-41fa-92b2-47625f0a182f,c8f57140-e0d9-4ae1-8d1a-1c9ec5e55b69,False,True,False,True,2009-11-19 08:38:57.393258,dc771429-d32f-4f94-95ed-9c7f284a69ec,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,4154cf81-88ab-44f4-a1ca-d1ce4dd65a5e,bb05204b-9818-4e53-9036-6b29b936b0fb
2f0b09a3-78ff-4a6b-8a38-cc70584f328c,d95c3975-6bee-4900-b0de-38205eb637f4,False,False,True,True,2018-10-22 06:27:49.393285,fbe28376-324d-428f-a96c-b14eece88fee,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,2de21b45-6911-4684-8021-3119d5a40075,bb05204b-9818-4e53-9036-6b29b936b0fb
119c8b72-2b0c-4d5f-9070-ee79b27eae26,a30688f0-d219-46b9-a2fb-00657a506789,True,False,False,True,2016-02-01 01:03:23.393312,79404a57-9f4e-4026-a2e1-86c1dc24fec9,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9e9531cb-57b8-4997-9618-9da8b0b3f7cd,bb05204b-9818-4e53-9036-6b29b936b0fb
a09ae0f5-c7df-410d-a7fd-cc7992b61410,734e6199-c883-4d52-a9b7-0d18a4186e4d,False,True,False,True,2013-10-26 09:43:24.393360,82d8bc07-f73f-43dc-8d71-2ca6836c85e0,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,dfca7dc5-cc58-4703-92f4-faf7220c7c43,bb05204b-9818-4e53-9036-6b29b936b0fb
e67a2a8f-f6f5-4194-b898-ac890539ecde,f39c4378-8c37-4b3d-b5af-60bc10a098ab,True,False,False,True,2017-02-04 23:27:25.393409,24e13f8b-3b08-49b2-8ae9-79520a89b3dc,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f96e9532-1c25-48f0-be5f-8470df4d1b71,bb05204b-9818-4e53-9036-6b29b936b0fb
06cc8c58-0539-47e3-bf42-2c3fbb910bb7,5e9d380f-2a2e-44ac-8579-f3e0a18e7ffd,False,False,True,True,2005-11-14 02:05:42.393455,28722d62-c8ed-4db4-9cf9-b9229f08d745,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ceb2ead7-fda2-469b-9c7b-880638623528,bb05204b-9818-4e53-9036-6b29b936b0fb
78293543-2a99-4a34-985e-6e7c98aa8bfb,c4227159-f120-4df6-922a-dc3ff5f73cac,False,False,True,True,2024-12-01 23:49:35.393483,8c0e6604-ba06-4c8c-93c8-59e5a7196241,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ad0bab75-a3cf-49d5-b05f-e679ac81a7b2,bb05204b-9818-4e53-9036-6b29b936b0fb
e3380c37-5dba-4562-84a8-22a909a825de,bb387aff-87ef-4248-a507-0486c847e589,False,True,False,True,2019-06-19 16:31:04.393512,c7062485-665e-45cc-8d6e-c033b1f7cf82,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,af63145f-e4ec-4d7e-818b-6c83b57b2f99,bb05204b-9818-4e53-9036-6b29b936b0fb
4172d80a-be3e-41e4-bdef-20a036a7c8bb,1f519a21-b27d-452a-9a7f-5e0b0edf6885,False,False,True,True,2014-06-12 23:05:19.393539,a8488663-8b7c-40e0-ae09-2fbc0f2235ac,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f97c1c8e-ad0b-44ef-a3e5-8c827b98fee2,bb05204b-9818-4e53-9036-6b29b936b0fb
0f8c019e-1b11-43fe-af0c-7caab974155a,804effca-f7bb-4381-b07c-2f2b46517ad5,False,False,True,True,2018-09-28 16:56:01.393583,a217c9f7-d336-4d41-925e-9449b5cac50a,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a18c8735-af8e-46d4-85c1-d83f61b92c87,bb05204b-9818-4e53-9036-6b29b936b0fb
01fecba8-59fe-40af-8bd4-5ee864cf2d6c,505dc766-01f5-46b7-8c06-858be6c94ad2,False,True,False,True,2020-06-24 05:27:24.393618,116a1158-e825-4769-ab09-1584bde82a92,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c7e89843-81e0-4771-b3f0-22191342bd5e,bb05204b-9818-4e53-9036-6b29b936b0fb
1dc8cf59-a7f8-4abc-8c96-b668e2da564d,2ccf6f72-cfd8-4012-94c3-1d1513e05943,False,False,True,True,2007-09-26 21:58:39.393661,5ffeba9b-1294-4f6d-ac95-8d6dc0fc6d3b,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d81ce7cc-a5fb-44c1-9fbd-7417066bd8ba,bb05204b-9818-4e53-9036-6b29b936b0fb
0b71ec04-6dd0-45e2-a6d7-6ac28d76356b,e26e2974-eacf-42c0-b8c3-94aaa64fd6c9,False,True,False,True,2018-09-28 06:54:11.393691,6064be3f-9463-4bd3-8f30-9a9caab528b1,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,587ad9e2-575e-4dda-8626-df74c7f88c82,bb05204b-9818-4e53-9036-6b29b936b0fb
bf0e05dd-b5ef-443b-9e25-c6e3aad2829f,9a7c5687-7481-4e5f-a80a-614e1b586669,False,True,False,True,2012-05-13 06:32:47.393750,12550460-de79-4dee-b01f-93f9ad75c6a5,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c510b42e-fba1-441f-beb1-5861955d4a82,bb05204b-9818-4e53-9036-6b29b936b0fb
6a6b2bf1-195e-4e67-8d18-9601add4589d,70324e0e-c3ff-4b4d-83e6-0a88521354d5,False,True,False,True,2009-10-05 07:35:21.393803,8c6a19ac-98c8-4da6-8677-5744ac04653a,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1ace33f2-9fa9-4ad2-b5ab-eb1d06a7a4b5,bb05204b-9818-4e53-9036-6b29b936b0fb
78cfb314-31aa-4881-8f74-46dbecdd1bfe,637171bb-18c7-42bf-aede-0f69beaad35f,True,False,False,True,2014-03-14 15:39:08.393848,00847dd6-d904-4093-9275-4504aa04ab79,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,42dae123-bc75-4272-9a4f-477d576680f7,bb05204b-9818-4e53-9036-6b29b936b0fb
ef5e11d4-fb36-4290-b83a-161de6c76962,8de242f9-8f38-4a13-a290-a09986b57a81,False,False,True,True,2011-10-04 22:35:19.393875,e056c84f-9221-40e1-8bfa-c84fcbb9a539,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,5818c0bc-ada3-4cb3-b844-a0b140b51d16,bb05204b-9818-4e53-9036-6b29b936b0fb
59b8d35e-7452-46fb-b708-b3c663b0dce1,c087cb3d-3223-4550-b1a7-e5d516f242ba,False,False,True,True,2024-06-01 23:49:47.393939,3c63cf52-7dff-46d8-a218-3d1b39b883fa,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,fe0733e4-fe25-4705-ab4d-3e701be2130e,bb05204b-9818-4e53-9036-6b29b936b0fb
53ac5004-69d7-4db4-be69-281c5c0b3673,357d3218-39fb-49c7-a94e-e43f66b7c107,False,False,True,True,2023-07-17 17:32:30.393969,ee272053-ad0a-45ad-9630-cac55f40392b,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,75c0ecef-4c87-4965-93f3-6bb06367759a,bb05204b-9818-4e53-9036-6b29b936b0fb
919aea7a-a9aa-4664-b34c-b90cca51291b,637171bb-18c7-42bf-aede-0f69beaad35f,False,False,True,True,2012-12-18 06:29:54.393995,024d29e6-4a29-4c9d-a8eb-fedde9dfbd56,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f153d92f-bc61-44a8-af95-3ac8f23c0e0d,bb05204b-9818-4e53-9036-6b29b936b0fb
d9e64302-7f3f-4765-adff-03c6ec66cdda,9a7c5687-7481-4e5f-a80a-614e1b586669,False,True,False,True,2017-06-01 16:36:15.394022,2e5ddc13-dc62-42c1-bf69-74640aa3f9fe,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d315161f-8442-4773-a4d9-86186f961e85,bb05204b-9818-4e53-9036-6b29b936b0fb
fcde7b15-647f-4796-9f8b-a40317cfda17,3f761388-3edb-4b7a-bee7-78924e89f782,False,False,True,True,2024-07-01 14:47:14.394070,c07200fe-e6f9-4a88-bb7d-902215305bba,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,7016bbd3-65c1-4996-801a-997288bcc0d9,bb05204b-9818-4e53-9036-6b29b936b0fb
e714c387-fe9b-4be4-85e0-b5260092f556,6bcea6f5-bcac-4b2c-888c-219e8301ac89,False,False,True,True,2013-09-17 21:10:21.394121,7b51ae78-b150-4ed6-a1e2-c976ff9deedb,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,dc7d11a3-2e13-4ced-8965-dde6db3cb63b,bb05204b-9818-4e53-9036-6b29b936b0fb
f3a84ca0-7056-4eb5-a6d8-81b706f875f3,38d927ec-752b-4567-96f2-89c1317f2ced,False,False,True,True,2015-03-28 03:39:04.394153,6eac1308-40c5-4a86-bc49-139faacb4851,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d206fa8a-d7e2-4127-8860-91f1c7d9edba,bb05204b-9818-4e53-9036-6b29b936b0fb
88577e89-9ba3-4c81-a7e6-5cb8ebabdbf5,ae1027d4-2baf-4038-a2ff-5f7bc4fe6721,False,True,False,True,2015-05-10 00:14:26.394206,0ef56170-406f-4313-a8aa-d4e826492440,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,325b4de9-2299-4fde-8e82-c7a0e8cf34ef,bb05204b-9818-4e53-9036-6b29b936b0fb
495cd285-cc9f-49d4-94ec-3e1e333121e1,5dd40f49-8b37-493c-ad43-1a9839a04218,True,False,False,True,2005-12-27 14:20:49.394242,bfbf2765-6163-4dad-b556-ec6e3723910a,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,00217178-d0d4-4d64-b02f-cbf8338caebe,bb05204b-9818-4e53-9036-6b29b936b0fb
402d2d3b-a332-4ac7-89b1-40b686107343,c0569cae-65dd-47ca-9df4-56e445ba7bb7,False,False,True,True,2015-02-10 16:21:01.394292,c56adcfe-5402-46f4-80d1-c0698ada2297,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f241b014-9076-43d3-a4b8-290d8492e5ce,bb05204b-9818-4e53-9036-6b29b936b0fb
7515a0df-8a6e-4054-856f-6a96c3209ff4,c57a636b-fbb8-4dd0-9a9d-f7bc61021a65,False,False,True,True,2018-09-24 07:08:18.394321,52360213-f6fd-4455-ba64-2990cdfb7a41,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,8556f4ce-2692-45dc-a442-04dd37eaa0cf,bb05204b-9818-4e53-9036-6b29b936b0fb
19f78aab-3c4c-4037-8e33-638500d034a9,5cafc515-f0e4-43d3-a24e-3b5841285719,False,False,True,True,2019-02-16 12:36:18.394349,bdf4355e-c32a-4966-97bd-276bffe8edf8,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c644174b-3ed3-4357-ba22-2f28d8673ea1,bb05204b-9818-4e53-9036-6b29b936b0fb
8b831e3e-9f08-48ba-8e72-a8bbdcf245cb,e89b4b54-133c-4601-99f3-e9450524d2f5,True,False,False,True,2023-11-23 22:27:28.394376,c53569f4-5b49-4654-ba14-8c6b1b2c5d20,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9458d1ac-05fb-4baa-84e8-bc35a2245531,bb05204b-9818-4e53-9036-6b29b936b0fb
2a4c1f92-d6fe-4c22-9bae-5a3e49f74e9f,63ff962a-c3f1-4124-9215-af9358284650,False,False,True,True,2014-09-27 21:02:04.394433,649060fc-203a-450d-a587-3cb833fe8662,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,fefe1ed2-5c06-4ef8-91e3-d6e5c26d988d,bb05204b-9818-4e53-9036-6b29b936b0fb
0c31a600-cb9d-406e-84db-7de84c2fe559,03e7e8ac-6a08-4f59-ad88-6c2ea1017b68,True,False,False,True,2009-12-10 00:23:57.394481,6018814a-a82b-4c88-9e6a-5586f87e0973,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f2babaa8-f967-4b9a-b462-0ef0d14a578c,bb05204b-9818-4e53-9036-6b29b936b0fb
d3c86055-c047-46bd-b5d4-c964a3d96729,68200a1b-8992-4557-a2f4-084050386d2e,True,False,False,True,2020-10-22 23:09:45.394508,4c5349c7-b553-44b8-ab9c-002c38a34f7d,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ef2f23b7-8269-4434-bce4-ece773936945,bb05204b-9818-4e53-9036-6b29b936b0fb
55c54336-c965-4613-ab23-8eb4c9b67f6b,ff096d09-a461-4968-a80d-98df5f8db1c8,True,False,False,True,2016-02-19 13:16:02.394534,fe67b578-85f9-40fb-8211-474fa7198c9b,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9d678fa5-48e1-460c-bdc6-08f5b57abc4a,bb05204b-9818-4e53-9036-6b29b936b0fb
00bbc528-223c-481b-aba8-0275e463b60c,5829428a-b18f-42c2-916d-33acf2cfa882,True,False,False,True,2010-02-23 08:58:37.394562,93cd49ed-c740-4bca-b066-3b6a2c22a8b1,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,128031d0-c3c1-4356-a2af-ff35fdf869fa,bb05204b-9818-4e53-9036-6b29b936b0fb
013a6079-52b7-4698-a372-1d3bde731e4a,1d688eba-08ac-4a5c-b201-4af2e2f5ebd5,False,True,False,True,2018-08-07 08:39:57.394590,40350342-5a81-46c2-b7e3-7fd336683a0d,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,976f5e06-8282-48de-b81a-a1c5b513d7a1,bb05204b-9818-4e53-9036-6b29b936b0fb
f9e1d4d0-2aae-4ca5-a693-116ff7818440,b55a57fb-836c-442a-8271-926d2776a0c4,False,True,False,True,2019-02-01 21:02:11.394616,9c58b6be-ecb2-43b3-ac99-c3ce7ca49b67,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a51cdd3d-b6a0-45ec-a311-e85c7ed731b3,bb05204b-9818-4e53-9036-6b29b936b0fb
c3a14556-298a-40e3-85db-6026c0528b5b,6c3a4826-20cb-4300-9b2f-5709cd0c51a6,False,False,True,True,2011-06-14 17:27:13.394643,784b6336-db7d-4006-b2b0-9435dba327a6,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d8a1bfee-20c0-461c-ace6-5273dd703ea0,bb05204b-9818-4e53-9036-6b29b936b0fb
880dd9c1-5bab-4791-80f9-0ec0f422c168,996420d4-b621-4358-833e-d7372183052b,True,False,False,True,2012-04-02 09:18:15.394668,0837148b-db47-48e3-b51f-c68301883117,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9f7b4cdd-afb2-43c4-8f3d-4746b18b9cf2,bb05204b-9818-4e53-9036-6b29b936b0fb
af7254ff-c115-4ca4-80eb-c812d207244a,a55b7f54-e545-49f3-abb1-35e17afae340,True,False,False,True,2006-03-18 13:21:02.394714,31a6d955-3615-456a-9277-5cc6e3ce686c,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,30c6c462-efbd-471e-90a6-02ceed7535d7,bb05204b-9818-4e53-9036-6b29b936b0fb
c1274196-a88a-4b12-94e5-7c0b03f85fd2,e43f3914-aad8-4b12-a8d2-ebe3929f0b4c,False,False,True,True,2024-04-22 19:38:14.394758,fa7b8b2e-7845-47fd-bdd4-16863e185a88,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,0ae6801f-99ef-4a06-b602-8f8a78c5f352,bb05204b-9818-4e53-9036-6b29b936b0fb
4dc0f833-62f9-408b-bcc9-362e5e90081b,a76ce94d-b598-4c05-87ae-870e56e9dcb7,True,False,False,True,2013-10-29 11:28:33.394815,34604279-8e04-4546-b164-91a74248491e,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,2cf575d6-d8f2-4d51-8865-586db7914ec2,bb05204b-9818-4e53-9036-6b29b936b0fb
bf1120e7-6842-4e35-bfa3-bc2ec73cfd67,585e428b-4010-477e-a484-572f744af8b7,False,False,True,True,2007-12-02 17:08:43.394856,93cd49ed-c740-4bca-b066-3b6a2c22a8b1,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,64519064-db89-41dc-bb6d-c938044aba5a,bb05204b-9818-4e53-9036-6b29b936b0fb
5f0f3298-303d-4e69-a653-1b1486bf7484,ab647c0d-d8c3-4430-bb9a-1f91b2b99d09,False,True,False,True,2021-07-04 04:04:40.394896,08037df4-4418-4d4c-a27a-f6faf3b31c05,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9815652f-f644-46f5-8627-476bea50dc59,bb05204b-9818-4e53-9036-6b29b936b0fb
6c98c565-aabf-4e8b-9d90-8ff126f1593d,ee3b8a39-56f1-44bc-bb14-92a936cc5fb7,False,True,False,True,2021-09-13 01:43:56.394936,8c52bf45-bf64-4fac-9019-88998020dc1c,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,0f994e75-5342-465f-96f5-2f911b120ce3,bb05204b-9818-4e53-9036-6b29b936b0fb
