ConstituentOpportunityStageId,ConstituentId,OpportunityStageId
a4cc18d1-1a66-4e88-bbf5-ddf4f2bc525e,ba4c94ad-ccaf-40f9-b36c-b5eb4fe35e21,ac8dee3a-6f9c-485a-b3e8-4b5bfa4efa27
95a1fc60-bfd8-4720-8413-e4d63e95388b,7b1d7721-9dfd-4cac-8437-01a1983ce635,8569c219-d6b7-4973-a3ef-c282a61e30bb
df2dd408-5233-46ec-a3a5-ea411baca919,d136bb4c-441c-4a3c-834c-8713ffe3e623,516f5eca-6ee3-4688-ae0b-a1e599981009
64a9c7b9-ad85-40f2-9ca0-fa00197a6d97,d6b0eb42-1533-4cdb-bce0-dfc982ff7254,ff06c9f1-e62c-423b-a8c6-bddea496dd00
bd9b5f60-4a94-4d14-a565-9d1aa89105d2,62076f0c-7f6d-496d-a0a7-829d5187fb7e,79fb11ff-5fbb-4d14-970b-4153b657e8ab
61a33839-8344-4a81-96b1-8fd0ce0fa277,ae507c98-ce4b-4a83-b9a0-c6bbcff9bd2e,8569c219-d6b7-4973-a3ef-c282a61e30bb
c3bb22d4-18b4-42e0-b864-43d5a9a106dd,a46d0eae-728b-4152-a9ab-36a2e430c555,bc93d7bf-1afa-44cb-96ed-e70407f0e4d3
da9f505d-cf00-49f3-8164-b3bcea62c9e8,828e1403-be48-42c5-b72c-c1e79b926ff6,99fa9bcd-8b80-4913-8e2d-1709c78b83cc
6e4d3c2d-73b9-42e2-9fb7-404143f8dd48,a1e81f44-4e35-4d36-8ed8-3009a881ba31,df346b35-3be8-4c2b-9797-902beb40e460
989e11af-1a01-4f70-939a-96acc4126dd6,bfbfb7e6-38c4-4630-a9df-62836476f4d7,ac8dee3a-6f9c-485a-b3e8-4b5bfa4efa27
d4c755ed-5e86-4a80-af70-721b40c7980b,e0c49d2d-a00c-4ace-825a-9432818ecad5,ac8dee3a-6f9c-485a-b3e8-4b5bfa4efa27
d2772a9f-8b2b-46a8-acfd-7bb68e775d61,439d7509-f43f-4570-a869-1713af4a1d3e,516f5eca-6ee3-4688-ae0b-a1e599981009
e93e8fc2-1a6b-4ca3-bda7-60e032c45486,085be69d-63b1-4b27-a3ac-56c541c62371,df346b35-3be8-4c2b-9797-902beb40e460
343d29db-2bd5-43bf-8863-b9cb005a8611,9c38bbe8-ff4c-4cda-9972-a42844581582,516f5eca-6ee3-4688-ae0b-a1e599981009
d516162c-d6ea-4207-99c8-e8554748e8a4,16f186f2-b422-4fb7-8489-61046d9f1c4d,ff06c9f1-e62c-423b-a8c6-bddea496dd00
6fe8c71a-14e5-476e-be09-933be4579f2d,0869ec7f-a679-4d67-bf50-b529e0e7a5ec,516f5eca-6ee3-4688-ae0b-a1e599981009
4144edcc-e886-43e4-94af-55be5c1d4092,cf5d532b-177e-4aa4-9a3d-c8180c6e65a7,79fb11ff-5fbb-4d14-970b-4153b657e8ab
76c73670-77fa-4ad3-aa20-20b43321d6e9,a295c8ea-4307-4e3a-a325-fdb36f37c0ad,ff06c9f1-e62c-423b-a8c6-bddea496dd00
3f024067-a649-4934-91cc-76bb46b4bbf1,a3102072-da83-4267-8b38-a27eeee145b7,8569c219-d6b7-4973-a3ef-c282a61e30bb
4be3333c-3d96-4b35-bdf8-1836f80baf5a,70685cec-efcf-4e5d-9e9f-3860f69cd25f,516f5eca-6ee3-4688-ae0b-a1e599981009
e0559c73-8736-4414-a370-87683654de30,5934738b-9fb9-4d4f-bc2f-bff87156c77e,bc93d7bf-1afa-44cb-96ed-e70407f0e4d3
bdc87336-2f4a-42de-9847-1dcf012d1b82,f5f5fa81-4913-458d-99a6-0eec5f6f6f2b,516f5eca-6ee3-4688-ae0b-a1e599981009
dab6f365-0be3-4024-862c-0a985f02eb1a,28168407-1543-4208-aaad-7d76e8fc76fd,df346b35-3be8-4c2b-9797-902beb40e460
f3393ce4-4e72-4354-959c-d5853e956c4c,6444a8b7-d8ae-4c6f-a57d-5a407b6613d8,79fb11ff-5fbb-4d14-970b-4153b657e8ab
b8414114-5dfb-4b8d-8b9c-f87c7d10cd97,15b3e2ce-9517-4110-a466-08ceb4af107b,99fa9bcd-8b80-4913-8e2d-1709c78b83cc
8eff9675-69fa-4792-9aa3-8cef0d8d38eb,6efba15b-e9a5-4eb5-8a61-6a6ab5fac0be,516f5eca-6ee3-4688-ae0b-a1e599981009
7ebaee08-8ba4-4068-b77f-288032c93707,8246cd7e-3ba0-4cec-8895-d7223e449358,00d035ee-4aeb-488a-97f6-d214b467c77e
c190ee4d-ee1e-439a-9afd-e1b08d95e1ad,3739bd1d-4914-4181-a05c-c64bdf929b34,ff06c9f1-e62c-423b-a8c6-bddea496dd00
2a8bcea6-5954-4920-9cfc-ea6704546ff1,5fc767a0-8043-435d-aed9-b91b77098fe5,8569c219-d6b7-4973-a3ef-c282a61e30bb
4fe94c8b-806e-412c-a700-adc7cef1759c,6a2d1eba-15b6-44de-af86-63954258f989,df346b35-3be8-4c2b-9797-902beb40e460
bad7ccb9-c8fa-48d6-8e24-bd3953ba13fe,20362d10-315c-4eca-9d2c-12b718783102,516f5eca-6ee3-4688-ae0b-a1e599981009
12bb4795-7654-4a55-bc4f-d7f2288fc1a6,85d10f23-ce4f-445f-80c8-0eefa814e37e,516f5eca-6ee3-4688-ae0b-a1e599981009
10917463-2a97-4968-8e8f-8498496f5a42,306f37a2-edf9-4dec-a83c-874358abb5ce,df346b35-3be8-4c2b-9797-902beb40e460
9b550bb4-956f-4898-b82f-b5874eee9826,33c323e1-617b-45de-867b-c95dba8e373b,00d035ee-4aeb-488a-97f6-d214b467c77e
5176cc25-da99-4122-baf9-da5e0494c7c3,b9d76e7c-03cb-4fcd-a0fd-01052c5725f9,bc93d7bf-1afa-44cb-96ed-e70407f0e4d3
86b2bdea-1dc2-4576-b5be-d32b4d60aac0,92dd92b2-2f33-475c-b870-8527f585a72d,df346b35-3be8-4c2b-9797-902beb40e460
45efd10e-91e3-44cb-924e-0b99e00ea193,74b11725-53f5-4183-ad40-852e0c86c1a6,bc93d7bf-1afa-44cb-96ed-e70407f0e4d3
38fbe8eb-b45d-400e-baa1-86f580c6754e,1d688eba-08ac-4a5c-b201-4af2e2f5ebd5,ff06c9f1-e62c-423b-a8c6-bddea496dd00
8104e8bd-d3ac-45ef-9e90-2d16255b1d52,c4a8d70e-0d23-4f80-b7a8-deb3e99dfa31,99fa9bcd-8b80-4913-8e2d-1709c78b83cc
883766b7-695c-468d-b5bc-3632582cf6b1,d8e553a9-653a-41e6-ab45-d927f217f363,bc93d7bf-1afa-44cb-96ed-e70407f0e4d3
c0e30618-12d6-4003-9409-3d940f7f20e4,47e690d9-04e0-42a4-ae62-1a5a841eac9c,516f5eca-6ee3-4688-ae0b-a1e599981009
0ce97a72-7f10-495f-a93e-609b49b62d79,e31e847a-28ce-438f-b63e-5f10e16dcfec,516f5eca-6ee3-4688-ae0b-a1e599981009
f389639c-f7f6-44a2-b894-6a6898132466,edb06c9d-fa8a-4927-a8c7-bc4f6619d681,516f5eca-6ee3-4688-ae0b-a1e599981009
e314a708-61b8-40c1-b7d6-0a08decaa714,c97aa5fe-8690-4e19-8a4d-aaaf3ad85ba9,516f5eca-6ee3-4688-ae0b-a1e599981009
a584675b-65c7-40c4-a9d6-b458e53bfa2e,1ed8f2f8-0fb6-428b-8cdf-0478d036cd19,ac8dee3a-6f9c-485a-b3e8-4b5bfa4efa27
170fd200-1452-48ad-9cad-23759ed02981,ee5672a0-af72-48c7-abcc-a493d1736b8a,df346b35-3be8-4c2b-9797-902beb40e460
6628e9bf-7a39-4614-8e57-ac36496f7e28,7eaaa7b4-deed-46b8-af24-6d86da873a9b,79fb11ff-5fbb-4d14-970b-4153b657e8ab
8e146ae9-f0e4-4cb6-89e7-0116729ec676,e1a8ac87-a81b-4a95-8d3a-e75c9453d71b,ff06c9f1-e62c-423b-a8c6-bddea496dd00
c256be7e-80a3-4850-bd18-81e73cf18edd,d608f198-9223-400a-8358-e5d4de48217c,00d035ee-4aeb-488a-97f6-d214b467c77e
1ca54e46-f487-4aac-8145-6daefc4310f4,543e8605-51ad-44f7-a899-f26a5a7a671b,79fb11ff-5fbb-4d14-970b-4153b657e8ab
6f9736d7-a289-46c1-be3d-86081b3b1127,f614bb3f-6445-4648-9725-1f69bb598998,99fa9bcd-8b80-4913-8e2d-1709c78b83cc
34baa30d-ab0c-48e5-9a60-c1fe824e3e85,7a65b624-b253-4a73-8138-c899e7b2840e,516f5eca-6ee3-4688-ae0b-a1e599981009
99075f04-f962-4aab-9c9c-4747cf96dd9c,fd1bc25d-7aa2-47ae-8f9b-d57145888ed1,df346b35-3be8-4c2b-9797-902beb40e460
10b8e330-2f7a-4677-8af2-e7ffd8991687,0f91b855-effe-4be4-9b58-dd5c39b1a3e6,99fa9bcd-8b80-4913-8e2d-1709c78b83cc
36e40823-5304-40f5-9eab-22c278dae014,a1dbf32c-c8e8-4235-936f-680d90fce07b,79fb11ff-5fbb-4d14-970b-4153b657e8ab
13cc5719-3874-4f9a-8ad7-92e21f176861,f4d9fc4d-ffc2-4227-a64d-e626b1ae70ea,df346b35-3be8-4c2b-9797-902beb40e460
fb5c294a-c1bf-459f-9304-af808b642575,d817f03e-6487-4d69-ae25-caf9393b1bb5,79fb11ff-5fbb-4d14-970b-4153b657e8ab
380eb1b9-b4be-4498-bea2-9bbe76468aaf,e13a51d8-304b-456b-90e3-87df2cd61ab0,516f5eca-6ee3-4688-ae0b-a1e599981009
e8a8b753-e670-4f79-8c4f-79638ffbc317,e89b4b54-133c-4601-99f3-e9450524d2f5,99fa9bcd-8b80-4913-8e2d-1709c78b83cc
8a0da1de-bf84-4f09-af96-7183beace1cd,2d05871e-9e3a-4f26-8eca-ec49aa7f8a2d,99fa9bcd-8b80-4913-8e2d-1709c78b83cc
b4884f2d-5936-45f2-a162-6d32fa9723c9,e186df73-2b0a-4437-8d97-4c6c0c9ff7e0,ac8dee3a-6f9c-485a-b3e8-4b5bfa4efa27
50e1a6c3-0a45-4d7a-9eaa-23cf5066fe7e,6efba15b-e9a5-4eb5-8a61-6a6ab5fac0be,99fa9bcd-8b80-4913-8e2d-1709c78b83cc
c200152b-f4ce-401b-9b0a-62c1ef65d7fb,1076d597-c12f-40d4-9f52-ba01dd686ea9,99fa9bcd-8b80-4913-8e2d-1709c78b83cc
337aa11f-2b2c-484a-9eaf-00f5679f0940,fc52abc3-cd83-4466-b36c-dfc79d26d1fb,df346b35-3be8-4c2b-9797-902beb40e460
f04d691a-36da-4dc2-a02e-e4536d9c619e,d7e312ed-6901-46e5-83c9-0fe149381325,79fb11ff-5fbb-4d14-970b-4153b657e8ab
95a1dae1-deb2-4735-903e-431eb41140bd,b462cd3e-aae4-40f7-82ed-999504db24df,ff06c9f1-e62c-423b-a8c6-bddea496dd00
11b31c75-c943-4b5c-9976-101b252eb2fd,fa4e5fe1-6854-4943-ba47-f2c631708042,df346b35-3be8-4c2b-9797-902beb40e460
51e191a7-6192-4c74-ba60-e4fe46d86aef,5ac4f3cf-5459-4fe2-8288-b7acae15cf3f,00d035ee-4aeb-488a-97f6-d214b467c77e
707d5e2f-943f-4703-b49c-67e9d6424dcd,04369ff7-e297-468c-a57e-2c094f32c5c3,79fb11ff-5fbb-4d14-970b-4153b657e8ab
b93410e6-86c9-4287-b7fe-2bbffbf04aa8,e0c49d2d-a00c-4ace-825a-9432818ecad5,516f5eca-6ee3-4688-ae0b-a1e599981009
0559f217-3324-4544-83e6-e547975ed194,8eaf00de-9a58-41db-9722-1b014a7a4223,00d035ee-4aeb-488a-97f6-d214b467c77e
47f8c7b5-3831-4145-a50b-5377858225dd,feaa2568-4f13-4727-9af7-03a9fa619b88,df346b35-3be8-4c2b-9797-902beb40e460
c96a154e-beca-437a-90be-1e9bd865ff24,5f61d1e9-61fd-49dd-8b02-3bc750105145,bc93d7bf-1afa-44cb-96ed-e70407f0e4d3
de34c663-fbda-4d3d-8d4d-ba945686631d,ae96c0bd-d6a3-4d27-bc49-b062b133ab83,00d035ee-4aeb-488a-97f6-d214b467c77e
8015fdce-d503-4b8a-b8a2-4169c50fa1f3,3e7e92b1-c41f-4ada-86a1-0295bd1f598f,516f5eca-6ee3-4688-ae0b-a1e599981009
500c6a5a-83ad-43a1-b191-d155723f30bd,d3ec9932-f403-469b-a134-cecb0a3c7e8f,8569c219-d6b7-4973-a3ef-c282a61e30bb
415aaeca-d486-4256-abc4-875276850cde,48d0b628-01fb-4ae3-93a9-f9add0341a81,79fb11ff-5fbb-4d14-970b-4153b657e8ab
8d5bcec5-a8ea-46c8-9f1c-3ec596ed8a4c,5e9d380f-2a2e-44ac-8579-f3e0a18e7ffd,bc93d7bf-1afa-44cb-96ed-e70407f0e4d3
a0d23aa1-e82f-4f56-b7a2-1fa20cd933dd,b5e5c2bb-2448-42bc-8209-1eb88747cd56,df346b35-3be8-4c2b-9797-902beb40e460
caf38dfc-16d4-4aac-9b8e-ff7609a4ca39,2dec1c59-47a3-47ff-8f7f-eb3d437b98a5,8569c219-d6b7-4973-a3ef-c282a61e30bb
470cadb8-9811-4143-bc76-3067a25875ec,1b6edafa-905d-4120-8e43-daae6be268fd,516f5eca-6ee3-4688-ae0b-a1e599981009
e8fd6c7c-8998-4b4e-b2a2-ab1c1a3e67f5,22618bff-4c07-4bbd-b6e0-ee3aa2f618d3,99fa9bcd-8b80-4913-8e2d-1709c78b83cc
