TransactionId,Name,ConstituentId,TransactionDate,Amount,TransactionSourceId,OpportunityId,ChannelId,CampaignId,IsRecurring,Timezone,CreatedDate,ModifiedDate,SourceSystemId,SourceId
b1de7f1d-f8b0-4f04-8250-848b9a25f97a,Gift,4db1cd8d-30fa-4dc3-a3f6-04170bff7636,2023-11-22 19:37:31.091865,5858.95,8f27d060-88a4-460b-bfb1-87fff7ed376a,9438c66a-6c75-4944-a323-ed61d10a1117,36dc40af-c14e-4315-ba38-a9b1bc755fb8,31997c7f-9559-45b5-89f7-8a27a4a6ab03,1,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ce42288d-2d22-48d1-b301-6e502beac247,bb05204b-9818-4e53-9036-6b29b936b0fb
e2a78bd6-36a1-4db5-92cc-481f5b56e7ff,Ticket Sale,b5e5c2bb-2448-42bc-8209-1eb88747cd56,2022-02-04 22:02:51.385589,7208.43,6823da62-35dd-4e28-a126-50b2c2b1b693,4334f918-a2d2-485b-afc5-3133393eef91,4ba4a473-aeb9-4743-b4b5-1a2ec92f2323,3c6c497c-1baf-4a7b-a270-5982567f7ceb,0,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,74868340-a42d-4eb3-92d8-63c5c79e69a3,bb05204b-9818-4e53-9036-6b29b936b0fb
1de72c73-cab1-4d36-9f5b-a010f1c973c7,Grant Disbursement,be25fb8f-cf65-438f-8071-f9da5c61bc53,2024-10-13 22:20:50.138168,4422.35,64d5d96a-193a-4a76-ba8d-1e22974ad509,b143cc85-b5b9-48d9-b72b-8362a7df13de,5d79d9d1-35ec-407b-bb7c-c108dc463f00,ba212dac-083d-4d67-a9b2-29858a57675e,0,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6d575bee-54aa-4af5-a13d-7882cbdfe0fe,bb05204b-9818-4e53-9036-6b29b936b0fb
acc48b3b-5d3f-45e8-811b-c82a52d8751d,Grant Disbursement,8a80c555-0a77-4966-a413-97ab6940bf86,2024-10-27 13:35:09.641445,4344.53,f93c098f-71ba-4453-a529-92edfdfbbb16,946b33bf-2752-4d65-b9f9-c4eaa4fd68f1,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,28d6f9ce-eb43-46e7-a991-93a637904b7e,1,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9b4d1673-4a1c-4693-b4e1-e755a3e340ac,bb05204b-9818-4e53-9036-6b29b936b0fb
161ba1e0-667a-4a58-b0a4-7c691944aec5,Sponsorship Payment,cfab10b6-fb0a-4a7c-9b42-cb901fbe2796,2024-10-20 03:41:19.851817,9581.5,7eb3d9ad-6508-42d5-9633-428137b7b016,2214ef13-9a0b-4a9e-a987-064677b10076,36dc40af-c14e-4315-ba38-a9b1bc755fb8,3c6c497c-1baf-4a7b-a270-5982567f7ceb,0,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e655979c-5668-4a56-81b9-305d4b1719fb,bb05204b-9818-4e53-9036-6b29b936b0fb
86f7e3dc-8b65-4e95-9dcc-cfba013bc71b,Gift,93c922a7-8ed5-461f-a196-19af682fc31b,2023-03-02 23:17:28.440983,9800.12,77af20f7-dda8-490d-b12b-bcc6b19000d7,771a85a4-57ce-4855-8a1a-5b285e3def96,4ba4a473-aeb9-4743-b4b5-1a2ec92f2323,4ca91f37-5c17-4c12-9206-f459a9926ffb,1,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,87d10732-f29f-40e6-a034-c1a945ec67ad,bb05204b-9818-4e53-9036-6b29b936b0fb
fdaeb32d-de30-439e-ae50-317ec9c4ef15,Grant Disbursement,f787831d-f006-4e83-a73f-c2a0ac86bd06,2022-03-24 11:41:52.617408,8058.48,5dd97008-b66e-4ecc-82c1-bd4050f75eab,bde0aeef-4816-41b7-bdf0-dda04ef27b89,5d79d9d1-35ec-407b-bb7c-c108dc463f00,086a3b8b-3d80-4e2c-9a13-23fe27eae1fb,0,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e18b82d4-85a8-4025-9fb8-a466032179e8,bb05204b-9818-4e53-9036-6b29b936b0fb
ebdd2e5a-b291-4af3-8b0d-72102694cb36,Sponsorship Payment,b5e5c2bb-2448-42bc-8209-1eb88747cd56,2022-07-05 23:39:29.144354,3589.16,a5fafddf-cc85-4e90-b6ff-c1e21ddd177d,bcc7f838-9c30-4b19-9f11-8f1c43c2621f,36dc40af-c14e-4315-ba38-a9b1bc755fb8,ba212dac-083d-4d67-a9b2-29858a57675e,0,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,cb5cf3c4-2136-4eb4-9e64-00b14e73ae69,bb05204b-9818-4e53-9036-6b29b936b0fb
cd943277-78b3-43b0-880c-3036af02c5e7,Grant Disbursement,93ea0b4f-2145-47d4-8f7e-580ab5868d6a,2023-09-08 08:33:48.611176,807.26,06771979-2add-44f4-a01e-da06fa254716,8cbd5271-83af-4038-8e93-28e310df40ef,5d79d9d1-35ec-407b-bb7c-c108dc463f00,d1c391c7-677a-40f1-8de1-bad2b8c90374,1,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,71afb043-f5c4-445a-8229-37b7235c025e,bb05204b-9818-4e53-9036-6b29b936b0fb
b42e3dbc-62f9-4fd5-bcf6-0105a702d542,Donation,c8208eaa-08c4-4212-8ddf-146e9940f082,2022-05-16 05:40:27.959253,4103.13,a67cd00f-68bf-49bf-9c32-49d1ed16f6b2,1ce59d5e-7bd6-4774-93dd-e396b9dc0db4,a13b7e00-c20d-448b-b056-4b38d3e4efc4,9ed84ea3-6f54-40e5-880f-426fa7a8d668,0,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,548f94c6-884a-401f-b6d3-73a08b1bafaf,bb05204b-9818-4e53-9036-6b29b936b0fb
