PhonecallId,CallDate,Description,ConstituentId,CampaignId,Timezone,CreatedDate,ModifiedDate,SourceSystemId,SourceId,ChannelId
6640c45a-f48d-41d5-baac-5cae1119c9f1,2024-08-11,Phone call regarding campaign 1c8a347f,ee5672a0-af72-48c7-abcc-a493d1736b8a,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,54c2207e-eff4-40c7-88e9-81fd0d99bb1f,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
69f11abb-6c27-495b-98b9-488e26def087,2024-01-17,Phone call regarding campaign 31997c7f,0eda044a-b0b5-434d-be5d-dad5e35c1455,31997c7f-9559-45b5-89f7-8a27a4a6ab03,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,91f1c8bc-2970-44b8-a7bd-d294444eba93,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
bce723db-64af-4be3-98e6-29c8f7256090,2024-02-16,Phone call regarding campaign 1d8a9af1,7427ced0-9f9a-4b57-8d41-406383798bb7,1d8a9af1-c274-471f-8204-3196d40d6ac5,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,af6e7caf-45d9-4218-8620-55fa43f3beb9,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
3281d538-4b53-41c5-bedf-e8b36197434c,2024-08-04,Phone call regarding campaign 1c8a347f,1e89dbb9-be96-4a0d-87b2-aa9de287240e,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b3d954a9-ef2c-4672-9582-b572f2a8aacf,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
e89343bf-c0a9-4933-a1bc-f49b6b7d893a,2023-08-24,Phone call regarding campaign 1d8a9af1,1254bf92-7b3e-4411-bd1d-2845b4e58108,1d8a9af1-c274-471f-8204-3196d40d6ac5,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,3c5572a7-7194-40b9-a575-d13c1184a073,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
b6c119e8-4edd-44c8-8725-3c333d1a35d1,2024-12-04,Phone call regarding campaign 5d44f736,669c5350-63f8-4cea-9f48-22ddf59aaf4c,5d44f736-537b-4c81-92ab-cc39aff2aaa5,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e77c200b-22c1-417e-ac4f-b5206186704c,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
7789c427-77bf-42db-80b8-e9b597770e03,2024-01-12,Phone call regarding campaign 1c8a347f,4b7dd4c6-b7e1-4957-8e87-0cb9767bc491,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,bab98452-ea60-4cc7-8dbd-26866ac5849e,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
828e7fdb-3e22-4a26-9a0d-2214aae916f2,2023-09-07,Phone call regarding campaign 1d8a9af1,15a0726d-21a5-4937-9694-f6a68eba25ce,1d8a9af1-c274-471f-8204-3196d40d6ac5,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,33453237-7d74-4cc3-ac20-c5b3f2e0783c,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
df2a3531-375d-44e1-83f0-9f1256f26c27,2024-10-12,Phone call regarding campaign 31997c7f,d2802ff6-40df-4f75-a88a-3b28668178e6,31997c7f-9559-45b5-89f7-8a27a4a6ab03,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,69498d71-c1bd-40bc-bfee-f6e91506c6fd,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
3b606a23-e24a-4ed8-a691-f44efff74ba5,2024-10-17,Phone call regarding campaign 31997c7f,3d080013-b43d-46be-8764-6ba89ac3ded8,31997c7f-9559-45b5-89f7-8a27a4a6ab03,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,22665d6f-72ac-4b8f-bb65-1f51fa6ab132,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
adc912bb-0e11-4ae7-95d5-38c893e9fadc,2024-03-17,Phone call regarding campaign 1c8a347f,965cd724-5ae4-4b4a-9228-4a967ebc7585,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c97e8be5-9036-462d-ae25-2d0dc271ff6f,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
9a18a528-111d-42ae-8a8b-f28fac38d12e,2025-01-12,Phone call regarding campaign 31997c7f,15a90065-23ef-4f3c-8782-609e3351f34a,31997c7f-9559-45b5-89f7-8a27a4a6ab03,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,80569b62-f306-46a8-8224-4ac27cbdb220,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
7e1a248a-c010-41bd-b62c-a2ef786ab6f1,2025-07-05,Phone call regarding campaign 1c8a347f,52ad918f-3dc5-416a-8835-f16300d3a1b8,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,fa28ba6b-6aef-4ebb-bdd9-f191421eec3d,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
30e3de19-5bd9-4f4d-a701-af87b9beae7c,2024-04-26,Phone call regarding campaign 5d44f736,f16c0a4a-b5d3-4f53-beb7-e586ae3bd064,5d44f736-537b-4c81-92ab-cc39aff2aaa5,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ccbd9713-3cb6-46a4-8103-2095f992f3c4,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
29933d44-0972-4df0-8431-9f1e5806636c,2023-10-23,Phone call regarding campaign 1d8a9af1,78455396-a34d-4c95-84ef-bdad0320c8ae,1d8a9af1-c274-471f-8204-3196d40d6ac5,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f3e017a0-9331-4cd5-9508-505d39636613,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
e6cd5ad3-a29c-4047-b884-11a1b6b3b772,2024-04-25,Phone call regarding campaign 31997c7f,3c73c42f-c20a-4f6a-8fb6-d374aee00316,31997c7f-9559-45b5-89f7-8a27a4a6ab03,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6233c796-a6a7-4167-a9ed-924076635333,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
b11e1c0c-417f-45e4-a1f2-4fe4258270f1,2024-11-22,Phone call regarding campaign 5d44f736,ecd29756-df12-4394-8ec9-4dd13b53ae53,5d44f736-537b-4c81-92ab-cc39aff2aaa5,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,36af48c4-b4d9-433f-9001-9fda95739d24,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
4a3216a6-a2e3-49e8-8af5-7176bfbf58cd,2024-02-20,Phone call regarding campaign 1d8a9af1,e3dda837-2c6b-47b1-8b87-f5c563a8d5e1,1d8a9af1-c274-471f-8204-3196d40d6ac5,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,2480c157-9880-4077-a838-3ef7c2221a62,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
baf02894-fca6-40f9-8134-f1cdddcb37aa,2025-06-26,Phone call regarding campaign 1d8a9af1,57d08d8e-85ff-4a90-acaf-49b01d783db7,1d8a9af1-c274-471f-8204-3196d40d6ac5,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,5d4790a4-f47a-4251-b366-e6d1cc4226ca,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
8c9080a7-128e-483a-9d03-9eeaa3a8151f,2025-01-16,Phone call regarding campaign 5d44f736,91c60e0e-f0c9-4456-bf1b-842fb35569e6,5d44f736-537b-4c81-92ab-cc39aff2aaa5,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,18ab51e6-300d-4896-baac-8ad9e17fd09f,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
db973c34-601e-43f8-a304-eb2711973d70,2024-10-31,Phone call regarding campaign 5d44f736,bcfc3d75-8266-4af1-ac4c-141472de7e25,5d44f736-537b-4c81-92ab-cc39aff2aaa5,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1afc8310-043c-4d58-8ef0-a99d9de14221,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
92567489-b328-4d9d-af5b-1b8de26360fd,2024-05-13,Phone call regarding campaign 1c8a347f,aedf1701-f3ae-4caa-8e31-83f8d038cefa,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,914896ad-3171-48be-9258-ebf2e5ffe08a,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
cf7618eb-dba3-439a-a737-0c58b23dfe70,2024-04-08,Phone call regarding campaign 5d44f736,17756332-3123-4610-afbf-37a7a5ab7353,5d44f736-537b-4c81-92ab-cc39aff2aaa5,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b8af75a9-4b4d-4506-834b-beda5215a93f,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
d517885b-cff0-4ac8-9244-09b8024bb18e,2024-04-07,Phone call regarding campaign 1c8a347f,5c665344-3a92-41af-a6ca-52f7e1d438a2,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,035d6666-13c9-4c6c-8946-f35e3ee390bb,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
c041d683-7e61-4fbc-a9a3-6820a8bdfe80,2024-04-09,Phone call regarding campaign 1c8a347f,221c5aa7-7443-4d1f-a1b1-fd4dfd589089,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,4e8f89b1-f5a7-4424-8895-af278db4e7c8,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
02a6b979-536f-4c4d-affb-15b1ab237fe2,2024-07-26,Phone call regarding campaign 31997c7f,b4d217b0-84c7-4ecd-ace9-b180d45d779e,31997c7f-9559-45b5-89f7-8a27a4a6ab03,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1f7df519-ca10-4758-8bd1-d27d90f7d66f,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
d2db7ced-6a7f-4821-8ff0-858f12cbe801,2023-07-31,Phone call regarding campaign 1c8a347f,65a17de0-9f9f-4813-9db4-47d3a9b48784,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,61ebb092-a503-40e7-a966-482ee0273fd7,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
72653b28-6eb5-4ad2-9bf6-b7fd0097e1e8,2025-05-01,Phone call regarding campaign 1d8a9af1,c46e8f9f-abd7-4e82-b215-18a4e4c034d1,1d8a9af1-c274-471f-8204-3196d40d6ac5,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,eb8af98b-da57-45a6-ad47-27d4831ce22c,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
e0fc2603-2d8e-4de6-8b01-f9ebe86cd97a,2023-12-03,Phone call regarding campaign 31997c7f,36adc28a-a349-405d-a811-12083de24fb1,31997c7f-9559-45b5-89f7-8a27a4a6ab03,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,4e035ebc-35e4-482d-8553-57aa11f1f516,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
f9040ad6-a4c9-40c4-997f-9005c33008e8,2024-02-23,Phone call regarding campaign 1d8a9af1,ca4aca67-f65b-47e4-a82b-f0314f8feff8,1d8a9af1-c274-471f-8204-3196d40d6ac5,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,92207c90-c027-44fe-b5ae-10f454560a93,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
5a553d71-b057-4243-8d2d-838fe36952fb,2024-03-11,Phone call regarding campaign 5d44f736,51752409-a9d9-4b46-9383-d9bffb7d32dd,5d44f736-537b-4c81-92ab-cc39aff2aaa5,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,578d4259-f3ac-4767-a746-c62b88aa8d31,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
2c8559ce-e946-494c-94e5-c6a0b2706e85,2025-04-03,Phone call regarding campaign 31997c7f,e3dda837-2c6b-47b1-8b87-f5c563a8d5e1,31997c7f-9559-45b5-89f7-8a27a4a6ab03,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a3b6b731-6e4e-4665-bc09-c5019e54fb40,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
15c31d3f-a30c-4ce9-859c-9d7e92ad9c40,2025-04-12,Phone call regarding campaign 1c8a347f,4b084154-5084-4224-bb3a-f2dc09f5088a,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e668b2ed-9cee-47f2-9b2f-7ebe6ca5f34b,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
7856df03-9f35-4091-94d8-909b0695a2ab,2025-07-28,Phone call regarding campaign 31997c7f,b06ac313-1f77-425e-aac3-aa6f00f39d83,31997c7f-9559-45b5-89f7-8a27a4a6ab03,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,2584a717-9b97-4f3b-a9e5-1d9744c1b61a,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
16fb2dfd-f654-46a0-8003-3e22d4ec1999,2024-04-19,Phone call regarding campaign 1d8a9af1,f400af23-8add-4d9d-82a6-7020597fd843,1d8a9af1-c274-471f-8204-3196d40d6ac5,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a8f8ff74-8b09-4c9c-bd6d-ea31ab1b823e,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
e61d2822-0516-45b1-8cbd-aa57c39d572a,2025-05-11,Phone call regarding campaign 1d8a9af1,90197448-3463-4b6f-8e1b-cf913a1bb9ed,1d8a9af1-c274-471f-8204-3196d40d6ac5,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,412ab7ba-4927-4caa-bac8-4ed63169b094,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
b37bbad0-5df2-44bc-9503-431a3a1b7d37,2024-02-01,Phone call regarding campaign 1d8a9af1,0399108f-e833-42ad-bd04-e38fea7faa97,1d8a9af1-c274-471f-8204-3196d40d6ac5,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,880c8eda-beb5-4c68-a08d-70bf51324bd2,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
d7e7ec33-b313-428c-8de5-33a2b903d9d2,2024-06-05,Phone call regarding campaign 1d8a9af1,654dfa18-3ce8-4720-8e20-1d88effb2707,1d8a9af1-c274-471f-8204-3196d40d6ac5,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,857a78a5-39ea-42ac-8aed-c73d988947fa,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
f9119797-1642-42e8-acd9-b15c68ac3671,2023-10-02,Phone call regarding campaign 5d44f736,7e34ded1-0f74-4029-9f5e-618f744f8fde,5d44f736-537b-4c81-92ab-cc39aff2aaa5,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,485f6fb1-67b5-474a-9faa-a1c01a46b609,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
420f6a2c-c7b8-4d66-bd73-5bd731093f89,2024-02-25,Phone call regarding campaign 1d8a9af1,bbf5f22a-0477-4eda-889e-d71125b9760e,1d8a9af1-c274-471f-8204-3196d40d6ac5,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,eebb2854-b578-4233-9bb7-79af97d4f61b,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
d20f7b50-c83f-4074-b9ff-9650c4708ecd,2023-09-21,Phone call regarding campaign 1d8a9af1,ad0fc7bc-6e2d-4de4-9302-d5ba6c77221e,1d8a9af1-c274-471f-8204-3196d40d6ac5,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c2d26c99-ec53-457c-87b8-0d47256c8307,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
f8f1f9ff-2630-4ff2-8a1d-02472d33157d,2024-07-01,Phone call regarding campaign 5d44f736,9ac772d2-cd7c-4f89-94de-015e3f657133,5d44f736-537b-4c81-92ab-cc39aff2aaa5,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,066e9bca-a8f9-400e-8244-a783375e1dac,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
cdea452f-45ce-4009-bae5-0e0196e956ca,2024-07-22,Phone call regarding campaign 1d8a9af1,baa7386b-7b16-4d36-bba8-fc03f3be6da2,1d8a9af1-c274-471f-8204-3196d40d6ac5,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,7a591cae-9c39-455e-93c7-1d3179746e86,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
45c30d71-fcc2-46b0-bf69-c048ebaef856,2023-10-01,Phone call regarding campaign 31997c7f,a6cff85c-8a1a-4d54-920f-58ebd6d319a0,31997c7f-9559-45b5-89f7-8a27a4a6ab03,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1f429517-019a-427f-ade7-e9dc0bb4d974,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
8b128c59-e8f4-4e7c-a96b-cb9306543829,2024-06-21,Phone call regarding campaign 31997c7f,f760cfff-db4f-42f7-a9e7-e05d93c306c7,31997c7f-9559-45b5-89f7-8a27a4a6ab03,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,39921b57-4df4-4a2f-a752-a938b461a856,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
9c3bffaf-1551-47bc-8581-a319bd12e7ba,2023-09-02,Phone call regarding campaign 1d8a9af1,ce5a66c4-c5c2-4f94-b655-7bedfbe6adc9,1d8a9af1-c274-471f-8204-3196d40d6ac5,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,81bb43d4-42e7-4d33-b2ee-70a09d56bf93,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
6ca75f95-4d98-4c7a-9b94-c39a4f9a3b07,2023-09-05,Phone call regarding campaign 1c8a347f,a73342a3-6d49-41cf-9617-e8ee41dd9368,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,94197130-b878-4eb3-b01a-47d5e4043ec5,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
e2736e37-53e4-48b8-8c58-da6649ef8417,2025-05-08,Phone call regarding campaign 5d44f736,cfa30e64-50ce-4bbb-b2e7-a82c7cbad341,5d44f736-537b-4c81-92ab-cc39aff2aaa5,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f1a06e5b-bb52-45c6-baa9-f6293ee0f2f8,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
95dd8258-df10-4dca-8a7d-9392ff4637a1,2024-04-24,Phone call regarding campaign 1c8a347f,e2a5ea87-821e-45c4-aca9-7550a91f8b0c,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c6e0665d-f802-41e0-b60c-fb44607f0673,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
6d2bde4d-5d6f-4291-a5fd-72c8caeb14a6,2024-03-21,Phone call regarding campaign 5d44f736,0add66db-7dc8-450f-841d-fa343212d301,5d44f736-537b-4c81-92ab-cc39aff2aaa5,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,dffc3155-27c0-44ac-b40a-98b26516b665,bb05204b-9818-4e53-9036-6b29b936b0fb,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
