CampaignChannelId,CampaignId,ChannelId
22d10318-41f2-4d10-8523-0fe6663d82db,f502a674-ebda-4910-8747-539f61a58d31,36dc40af-c14e-4315-ba38-a9b1bc755fb8
32d702c8-b678-4d3f-a4ad-8be87211ac01,f502a674-ebda-4910-8747-539f61a58d31,4ba4a473-aeb9-4743-b4b5-1a2ec92f2323
5e2d1ae7-f119-4bb1-8cd9-47bff1d30511,91a0ee1f-b250-4dc9-b3c6-94074deef6a1,a13b7e00-c20d-448b-b056-4b38d3e4efc4
16e73e8f-b0b0-4f3d-bfe6-152a039d9d6a,91a0ee1f-b250-4dc9-b3c6-94074deef6a1,36dc40af-c14e-4315-ba38-a9b1bc755fb8
fa6c7195-5820-4acd-b74e-3b2411a8cd2a,91a0ee1f-b250-4dc9-b3c6-94074deef6a1,5d79d9d1-35ec-407b-bb7c-c108dc463f00
2e0b086b-5fc7-428c-bc60-b1bd5bbcc19b,46b21036-0d69-48d0-9805-351fd78c8cca,a13b7e00-c20d-448b-b056-4b38d3e4efc4
86df18a1-2a4b-4213-8063-830d8de95be2,b932631e-506a-46f5-a79b-a53a29741862,4ba4a473-aeb9-4743-b4b5-1a2ec92f2323
fabffe4b-a0f5-4adb-b9e0-3ba73bfc9cf6,cf09dd8f-e6aa-4fdf-a03b-29212acd2a50,36dc40af-c14e-4315-ba38-a9b1bc755fb8
5be2a201-91e9-4f82-8546-e9dc71fb3197,4ca91f37-5c17-4c12-9206-f459a9926ffb,36dc40af-c14e-4315-ba38-a9b1bc755fb8
263074f5-209c-4ce4-8b04-3fce89d6d223,4ca91f37-5c17-4c12-9206-f459a9926ffb,a13b7e00-c20d-448b-b056-4b38d3e4efc4
de667d25-5a80-4a5b-a7fc-d5c70e2ffeaf,4ca91f37-5c17-4c12-9206-f459a9926ffb,5d79d9d1-35ec-407b-bb7c-c108dc463f00
4a10f456-2429-49ae-b050-fcd73bb0ea29,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
f5b068db-d302-437b-bc36-007398e3bb4e,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,a13b7e00-c20d-448b-b056-4b38d3e4efc4
74e8b4aa-c94a-4be5-a2a8-8b9e4a8cca16,d1c391c7-677a-40f1-8de1-bad2b8c90374,4ba4a473-aeb9-4743-b4b5-1a2ec92f2323
627ecba2-393a-4263-a9d3-41d1339a2421,d1c391c7-677a-40f1-8de1-bad2b8c90374,5d79d9d1-35ec-407b-bb7c-c108dc463f00
d7dbc30a-c138-4624-a1b4-9d4150cfc504,d1c391c7-677a-40f1-8de1-bad2b8c90374,a13b7e00-c20d-448b-b056-4b38d3e4efc4
21e3a784-33e4-4670-a4ca-934aa3e3a612,d0326120-15bf-4c44-92f6-03c8110e91d8,36dc40af-c14e-4315-ba38-a9b1bc755fb8
1f9408f1-f291-4bc0-8f86-5f5187004687,d0326120-15bf-4c44-92f6-03c8110e91d8,5d79d9d1-35ec-407b-bb7c-c108dc463f00
1fdc466e-c004-4e6c-8d54-7f2c494abda2,7aed2bd7-b5dd-4c23-b7a8-8eee3b428f5d,36dc40af-c14e-4315-ba38-a9b1bc755fb8
e58f671c-c6b2-44e2-b805-7a3f9cdd0575,6b9cc786-98f6-464b-a500-c5215e5ef861,5d79d9d1-35ec-407b-bb7c-c108dc463f00
51204674-df45-4158-95a5-91c7f8bb6177,870e653a-cf07-4a41-9459-cd79b261d3a4,a13b7e00-c20d-448b-b056-4b38d3e4efc4
f842e0b3-7982-45fa-bc6a-25c76d9076a0,870e653a-cf07-4a41-9459-cd79b261d3a4,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57
